area_name,path,us_state,url,lnglat
Outback,North Shore|Cape Ann|Dogtown|Outback,Massachusetts,https://www.mountainproject.com/area/109259569/outback,"[-70.66814, 42.63095]"
Northern Lights Boulders,North Shore|Cape Ann|Dogtown|Northern Lights Boulders,Massachusetts,https://www.mountainproject.com/area/115424080/northern-lights-boulders,"[-70.65778, 42.62782]"
Nellie's Trail,North Shore|Cape Ann|Dogtown|Nellie's Trail,Massachusetts,https://www.mountainproject.com/area/111355636/nellies-trail,"[-70.6508, 42.64471]"
Mystery Boulder,North Shore|Cape Ann|Dogtown|Mystery Boulder,Massachusetts,https://www.mountainproject.com/area/110366096/mystery-boulder,"[-70.66814, 42.63095]"
Meat Cleaver Boulders,North Shore|Cape Ann|Dogtown|Meat Cleaver Boulders,Massachusetts,https://www.mountainproject.com/area/108102270/meat-cleaver-boulders,"[-70.63883, 42.64128]"
MBTA Boulders,North Shore|Cape Ann|Dogtown|MBTA Boulders,Massachusetts,https://www.mountainproject.com/area/118084192/mbta-boulders,"[-70.66178, 42.63146]"
Lewis and Clark Boulder,North Shore|Cape Ann|Dogtown|Lewis and Clark Boulder,Massachusetts,https://www.mountainproject.com/area/108276287/lewis-and-clark-boulder,"[-70.66814, 42.63095]"
Learning Curve Boulder,North Shore|Cape Ann|Dogtown|Learning Curve Boulder,Massachusetts,https://www.mountainproject.com/area/111812483/learning-curve-boulder,"[-70.69717, 42.58211]"
Kevlar Boulders,North Shore|Cape Ann|Dogtown|Kevlar Boulders,Massachusetts,https://www.mountainproject.com/area/110292522/kevlar-boulders,"[-70.66814, 42.63095]"
White Boulder,North Shore|Cape Ann|Dogtown|Rifle Range Boulders|White Boulder,Massachusetts,https://www.mountainproject.com/area/109344453/white-boulder,"[-70.65956, 42.63349]"
Storm Boulders,North Shore|Cape Ann|Dogtown|Rifle Range Boulders|Storm Boulders,Massachusetts,https://www.mountainproject.com/area/112123044/storm-boulders,"[-70.68525, 42.63599]"
Shrapnel Boulder,North Shore|Cape Ann|Dogtown|Rifle Range Boulders|Shrapnel Boulder,Massachusetts,https://www.mountainproject.com/area/109332023/shrapnel-boulder,"[-70.67525, 42.64599]"
Water Tower Boulder C,North Shore|Cape Ann|Dogtown|Pool Hill Forest|Water Tower Boulder C,Massachusetts,https://www.mountainproject.com/area/119105525/water-tower-boulder-c,"[-70.63244, 42.65706]"
Water Tower Boulder B,North Shore|Cape Ann|Dogtown|Pool Hill Forest|Water Tower Boulder B,Massachusetts,https://www.mountainproject.com/area/119105501/water-tower-boulder-b,"[-70.63289, 42.65687]"
Water Tower Boulder A,North Shore|Cape Ann|Dogtown|Pool Hill Forest|Water Tower Boulder A,Massachusetts,https://www.mountainproject.com/area/119105484/water-tower-boulder-a,"[-70.63316, 42.65677]"
Trampoline Boulder,North Shore|Cape Ann|Dogtown|Pool Hill Forest|Trampoline Boulder,Massachusetts,https://www.mountainproject.com/area/109291864/trampoline-boulder,"[-70.63332, 42.65612]"
Quarry Boulder,North Shore|Cape Ann|Dogtown|Pool Hill Forest|Quarry Boulder,Massachusetts,https://www.mountainproject.com/area/119105819/quarry-boulder,"[-70.63413, 42.65694]"
Heartbreak Boulders,North Shore|Cape Ann|Dogtown|Pool Hill Forest|Heartbreak Boulders,Massachusetts,https://www.mountainproject.com/area/109291871/heartbreak-boulders,"[-70.63332, 42.65612]"
"Beast Boulder, The","North Shore|Cape Ann|Dogtown|Pool Hill Forest|Beast Boulder, The",Massachusetts,https://www.mountainproject.com/area/109291884/the-beast-boulder,"[-70.63332, 42.65612]"
Topaz Boulder,North Shore|Cape Ann|Dogtown|Mixmatch Boulders|Topaz Boulder,Massachusetts,https://www.mountainproject.com/area/109876070/topaz-boulder,"[-70.66814, 42.63095]"
Sledgehammer Boulder,North Shore|Cape Ann|Dogtown|Mixmatch Boulders|Sledgehammer Boulder,Massachusetts,https://www.mountainproject.com/area/109876102/sledgehammer-boulder,"[-70.66814, 42.63095]"
Guest List Boulder,North Shore|Cape Ann|Dogtown|Mixmatch Boulders|Guest List Boulder,Massachusetts,https://www.mountainproject.com/area/109876090/guest-list-boulder,"[-70.66814, 42.63095]"
Federal Reserve Boulder,North Shore|Cape Ann|Dogtown|Mixmatch Boulders|Federal Reserve Boulder,Massachusetts,https://www.mountainproject.com/area/109876045/federal-reserve-boulder,"[-70.66814, 42.63095]"
Allegiance Boulder,North Shore|Cape Ann|Dogtown|Mixmatch Boulders|Allegiance Boulder,Massachusetts,https://www.mountainproject.com/area/110292684/allegiance-boulder,"[-70.66814, 42.63095]"
Anne's Path Boulder,North Shore|Cape Ann|Dogtown|Pool Hill Forest|Anne's Path Boulder,Massachusetts,https://www.mountainproject.com/area/109291897/annes-path-boulder,"[-70.63332, 42.65612]"
Reservoir Boulder,North Shore|Cape Ann|Dogtown|Rifle Range Boulders|Reservoir Boulder,Massachusetts,https://www.mountainproject.com/area/108092225/reservoir-boulder,"[-70.65678, 42.63193]"
Ravine Boulder,North Shore|Cape Ann|Dogtown|Rifle Range Boulders|Ravine Boulder,Massachusetts,https://www.mountainproject.com/area/109845720/ravine-boulder,"[-70.67525, 42.64599]"
Powerline Boulder,North Shore|Cape Ann|Dogtown|Rifle Range Boulders|Powerline Boulder,Massachusetts,https://www.mountainproject.com/area/109332036/powerline-boulder,"[-70.67525, 42.64599]"
Paint Ball Boulders,North Shore|Cape Ann|Dogtown|Rifle Range Boulders|Paint Ball Boulders,Massachusetts,https://www.mountainproject.com/area/109332010/paint-ball-boulders,"[-70.67525, 42.64599]"
Hornet Boulder,North Shore|Cape Ann|Dogtown|Rifle Range Boulders|Hornet Boulder,Massachusetts,https://www.mountainproject.com/area/109875889/hornet-boulder,"[-70.67525, 42.64599]"
Gun Shot Boulder,North Shore|Cape Ann|Dogtown|Rifle Range Boulders|Gun Shot Boulder,Massachusetts,https://www.mountainproject.com/area/108092255/gun-shot-boulder,"[-70.65745, 42.63353]"
Compression Boulder,North Shore|Cape Ann|Dogtown|Rifle Range Boulders|Compression Boulder,Massachusetts,https://www.mountainproject.com/area/109344504/compression-boulder,"[-70.67525, 42.64599]"
Shark Fin Boulder,North Shore|Cape Ann|Dogtown|Pool Hill Forest|Swamp Boulders|Shark Fin Boulder,Massachusetts,https://www.mountainproject.com/area/109269395/shark-fin-boulder,"[-70.63946, 42.65252]"
Pub Boulder,North Shore|Cape Ann|Dogtown|Pool Hill Forest|Swamp Boulders|Pub Boulder,Massachusetts,https://www.mountainproject.com/area/109291798/pub-boulder,"[-70.63877, 42.65378]"
Nomad Boulder,North Shore|Cape Ann|Dogtown|Pool Hill Forest|Swamp Boulders|Nomad Boulder,Massachusetts,https://www.mountainproject.com/area/109291835/nomad-boulder,"[-70.63877, 42.65378]"
Hornet Boulders,North Shore|Cape Ann|Dogtown|Pool Hill Forest|Swamp Boulders|Hornet Boulders,Massachusetts,https://www.mountainproject.com/area/109291849/hornet-boulders,"[-70.64018, 42.62078]"
Grey Boulder,North Shore|Cape Ann|Dogtown|Pool Hill Forest|Swamp Boulders|Grey Boulder,Massachusetts,https://www.mountainproject.com/area/118658266/grey-boulder,"[-70.63543, 42.65682]"
Endorphin Boulder,North Shore|Cape Ann|Dogtown|Pool Hill Forest|Swamp Boulders|Endorphin Boulder,Massachusetts,https://www.mountainproject.com/area/109291810/endorphin-boulder,"[-70.63883, 42.65303]"
Close Quarters Boulder,North Shore|Cape Ann|Dogtown|Pool Hill Forest|Swamp Boulders|Close Quarters Boulder,Massachusetts,https://www.mountainproject.com/area/109291821/close-quarters-boulder,"[-70.63877, 42.65378]"
Bowling Ball Boulder,North Shore|Cape Ann|Dogtown|Pool Hill Forest|Swamp Boulders|Bowling Ball Boulder,Massachusetts,https://www.mountainproject.com/area/109291828/bowling-ball-boulder,"[-70.63877, 42.65378]"
Abyss Boulders,North Shore|Cape Ann|Dogtown|Pool Hill Forest|Swamp Boulders|Abyss Boulders,Massachusetts,https://www.mountainproject.com/area/118658279/abyss-boulders,"[-70.63511, 42.65635]"
Citizen Boulder,North Shore|Cape Ann|Dogtown|Rifle Range Boulders|Citizen Boulder,Massachusetts,https://www.mountainproject.com/area/109344622/citizen-boulder,"[-70.67525, 42.64599]"
Bullet Boulder,North Shore|Cape Ann|Dogtown|Rifle Range Boulders|Bullet Boulder,Massachusetts,https://www.mountainproject.com/area/109331998/bullet-boulder,"[-70.6618, 42.63507]"
Internet Boulder,North Shore|Cape Ann|Dogtown|Internet Boulder,Massachusetts,https://www.mountainproject.com/area/108276299/internet-boulder,"[-70.66814, 42.63095]"
IKEA Boulder,North Shore|Cape Ann|Dogtown|IKEA Boulder,Massachusetts,https://www.mountainproject.com/area/111355661/ikea-boulder,"[-70.65011, 42.64332]"
Hard Lines Boulder (placeholder name),North Shore|Cape Ann|Dogtown|Hard Lines Boulder (placeholder name),Massachusetts,https://www.mountainproject.com/area/115168603/hard-lines-boulder-placeholder-name,"[-70.64022, 42.64432]"
Gravel Pit Boulder,North Shore|Cape Ann|Dogtown|Gravel Pit Boulder,Massachusetts,https://www.mountainproject.com/area/108113952/gravel-pit-boulder,"[-70.66814, 42.63095]"
Goose Cove Reservoir Boulders (Eastern Side),North Shore|Cape Ann|Dogtown|Goose Cove Reservoir Boulders (Eastern Side),Massachusetts,https://www.mountainproject.com/area/108287149/goose-cove-reservoir-boulders-eastern-side,"[-70.66814, 42.63094]"
Goose Cove Reservoir Boulders  (Western Side),North Shore|Cape Ann|Dogtown|Goose Cove Reservoir Boulders  (Western Side),Massachusetts,https://www.mountainproject.com/area/108292363/goose-cove-reservoir-boulders-western-side,"[-70.66814, 42.63094]"
Frog Pond Boulders,North Shore|Cape Ann|Dogtown|Frog Pond Boulders,Massachusetts,https://www.mountainproject.com/area/110323438/frog-pond-boulders,"[-70.66814, 42.63095]"
Entrance Boulders,North Shore|Cape Ann|Dogtown|Entrance Boulders,Massachusetts,https://www.mountainproject.com/area/112123026/entrance-boulders,"[-70.66505, 42.63575]"
Cylinder Boulder,North Shore|Cape Ann|Dogtown|Cylinder Boulder,Massachusetts,https://www.mountainproject.com/area/118649468/cylinder-boulder,"[-70.63635, 42.65518]"
Curiosity Boulder,North Shore|Cape Ann|Dogtown|Curiosity Boulder,Massachusetts,https://www.mountainproject.com/area/109876118/curiosity-boulder,"[-70.66814, 42.63095]"
Credit Card Boulders,North Shore|Cape Ann|Dogtown|Credit Card Boulders,Massachusetts,https://www.mountainproject.com/area/115382457/credit-card-boulders,"[-70.66649, 42.63094]"
Cease and Desist Boulder,North Shore|Cape Ann|Dogtown|Cease and Desist Boulder,Massachusetts,https://www.mountainproject.com/area/118649360/cease-and-desist-boulder,"[-70.6374, 42.65429]"
Art's Trail Boulders,North Shore|Cape Ann|Dogtown|Art's Trail Boulders,Massachusetts,https://www.mountainproject.com/area/111355852/arts-trail-boulders,"[-70.64719, 42.64547]"
Iron Maiden Boulder,North Shore|Cape Ann|Dogtown|Island Boulder|Iron Maiden Boulder,Massachusetts,https://www.mountainproject.com/area/111770625/iron-maiden-boulder,"[-70.72258, 42.5956]"
"Quarry Area, The","North Shore|Cape Ann|Dorset Drive Crag (Langsford Pond in Boston Rocks)|Quarry Area, The",Massachusetts,https://www.mountainproject.com/area/107398114/the-quarry-area,"[-70.6668, 42.6188]"
Main Wall,North Shore|Cape Ann|Dorset Drive Crag (Langsford Pond in Boston Rocks)|Main Wall,Massachusetts,https://www.mountainproject.com/area/107397936/main-wall,"[-70.6668, 42.6188]"
Rogue Boulder,North Shore|Cape Ann|Dogtown|Hilltop/ Egg Boulder Area|Rogue Boulder,Massachusetts,https://www.mountainproject.com/area/110366781/rogue-boulder,"[-70.66814, 42.63095]"
Hill Top Boulders,North Shore|Cape Ann|Dogtown|Hilltop/ Egg Boulder Area|Hill Top Boulders,Massachusetts,https://www.mountainproject.com/area/110366769/hill-top-boulders,"[-70.66814, 42.63095]"
First Boulder,North Shore|Cape Ann|Dogtown|Hilltop/ Egg Boulder Area|First Boulder,Massachusetts,https://www.mountainproject.com/area/115382649/first-boulder,"[-70.67354, 42.63571]"
Conspiracy Boulders,North Shore|Cape Ann|Dogtown|Hilltop/ Egg Boulder Area|Conspiracy Boulders,Massachusetts,https://www.mountainproject.com/area/119115200/conspiracy-boulders,"[-70.65443, 42.64016]"
Pizza Slice Boulder,North Shore|Cape Ann|Haskell Pond AKA Redrock West|Pizza Slice Boulder,Massachusetts,https://www.mountainproject.com/area/112811022/pizza-slice-boulder,"[-70.7422, 42.61982]"
Working Man Boulder,North Shore|Cape Ann|Dogtown|Dory Road Boulders|Working Man Boulder,Massachusetts,https://www.mountainproject.com/area/114473244/working-man-boulder,"[-70.65626, 42.62855]"
Scum Boulders,North Shore|Cape Ann|Dogtown|Dory Road Boulders|Scum Boulders,Massachusetts,https://www.mountainproject.com/area/114111857/scum-boulders,"[-70.64621, 42.63128]"
Rubble Boulder,North Shore|Cape Ann|Dogtown|Dory Road Boulders|Rubble Boulder,Massachusetts,https://www.mountainproject.com/area/114473209/rubble-boulder,"[-70.65613, 42.62839]"
Dam Boulder,North Shore|Cape Ann|Dogtown|Dory Road Boulders|Dam Boulder,Massachusetts,https://www.mountainproject.com/area/114473184/dam-boulder,"[-70.65028, 42.63063]"
Vandal Boulder,North Shore|Cape Ann|Dogtown|Brush Dump Boulders|Vandal Boulder,Massachusetts,https://www.mountainproject.com/area/120181262/vandal-boulder,"[-70.66934, 42.63092]"
Six Shooter Boulder,North Shore|Cape Ann|Dogtown|Brush Dump Boulders|Six Shooter Boulder,Massachusetts,https://www.mountainproject.com/area/120177760/six-shooter-boulder,"[-70.66928, 42.63093]"
Perfect Boulder,North Shore|Cape Ann|Dogtown|Brush Dump Boulders|Perfect Boulder,Massachusetts,https://www.mountainproject.com/area/120177765/perfect-boulder,"[-70.66931, 42.63095]"
On Borrowed Time Boulder,North Shore|Cape Ann|Dogtown|Brush Dump Boulders|On Borrowed Time Boulder,Massachusetts,https://www.mountainproject.com/area/120177746/on-borrowed-time-boulder,"[-70.66935, 42.63092]"
M&M Boulder,North Shore|Cape Ann|Dogtown|Brush Dump Boulders|M&M Boulder,Massachusetts,https://www.mountainproject.com/area/120177749/mm-boulder,"[-70.6693, 42.63097]"
Influence Boulder,North Shore|Cape Ann|Dogtown|Brush Dump Boulders|Influence Boulder,Massachusetts,https://www.mountainproject.com/area/120177768/influence-boulder,"[-70.66934, 42.63091]"
24 Carat Boulder,North Shore|Cape Ann|Dogtown|Brush Dump Boulders|24 Carat Boulder,Massachusetts,https://www.mountainproject.com/area/120177755/24-carat-boulder,"[-70.66933, 42.63093]"
Cell Tower Boulder,North Shore|Cape Ann|Dogtown|Dory Road Boulders|Cell Tower Boulder,Massachusetts,https://www.mountainproject.com/area/114103328/cell-tower-boulder,"[-70.65529, 42.62871]"
Brook Boulder,North Shore|Cape Ann|Dogtown|Dory Road Boulders|Brook Boulder,Massachusetts,https://www.mountainproject.com/area/114473036/brook-boulder,"[-70.65169, 42.62939]"
Wave Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Wave Boulder,Massachusetts,https://www.mountainproject.com/area/108340968/wave-boulder,"[-70.7202, 42.6135]"
Twin Boulders,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Twin Boulders,Massachusetts,https://www.mountainproject.com/area/108130873/twin-boulders,"[-70.72435, 42.60769]"
Trailside Boulder 2,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Trailside Boulder 2,Massachusetts,https://www.mountainproject.com/area/108130053/trailside-boulder-2,"[-70.7216, 42.60741]"
Trailside Boulder 1,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Trailside Boulder 1,Massachusetts,https://www.mountainproject.com/area/108128725/trailside-boulder-1,"[-70.7202, 42.6135]"
Keystone Boulder,North Shore|Cape Ann|Dogtown|Dory Road Boulders|Stockade Boulders|Keystone Boulder,Massachusetts,https://www.mountainproject.com/area/114103395/keystone-boulder,"[-70.65216, 42.63047]"
Big Top Boulder,North Shore|Cape Ann|Dogtown|Dory Road Boulders|Stockade Boulders|Big Top Boulder,Massachusetts,https://www.mountainproject.com/area/114126535/big-top-boulder,"[-70.65246, 42.63019]"
Storm Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Storm Boulder,Massachusetts,https://www.mountainproject.com/area/108163777/storm-boulder,"[-70.7202, 42.6135]"
Shoreline Boulder 3,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Shoreline Boulder 3,Massachusetts,https://www.mountainproject.com/area/108149942/shoreline-boulder-3,"[-70.7202, 42.6135]"
Pulse Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Pulse Boulder,Massachusetts,https://www.mountainproject.com/area/108348811/pulse-boulder,"[-70.7202, 42.6135]"
Pete’s Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Pete’s Boulder,Massachusetts,https://www.mountainproject.com/area/117887375/petes-boulder,"[-70.71405, 42.60775]"
Perched Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Perched Boulder,Massachusetts,https://www.mountainproject.com/area/108163826/perched-boulder,"[-70.7202, 42.6135]"
Lonely Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Lonely Boulder,Massachusetts,https://www.mountainproject.com/area/108163836/lonely-boulder,"[-70.7202, 42.6135]"
Ignition Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Ignition Boulder,Massachusetts,https://www.mountainproject.com/area/108384631/ignition-boulder,"[-70.7202, 42.6135]"
Granola Warm-up Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Granola Warm-up Boulder,Massachusetts,https://www.mountainproject.com/area/109412625/granola-warm-up-boulder,"[-70.72319, 42.60393]"
Granola Boulders,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Granola Boulders,Massachusetts,https://www.mountainproject.com/area/108150018/granola-boulders,"[-70.7202, 42.6135]"
Drive Shaft Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Drive Shaft Boulder,Massachusetts,https://www.mountainproject.com/area/108163805/drive-shaft-boulder,"[-70.7202, 42.6135]"
Debris Boulders,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Debris Boulders,Massachusetts,https://www.mountainproject.com/area/108933024/debris-boulders,"[-70.7202, 42.6135]"
Dam Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Dam Boulder,Massachusetts,https://www.mountainproject.com/area/108203452/dam-boulder,"[-70.7202, 42.6135]"
CIA Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|CIA Boulder,Massachusetts,https://www.mountainproject.com/area/108203441/cia-boulder,"[-70.7202, 42.6135]"
Adrenaline Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Adrenaline Boulder,Massachusetts,https://www.mountainproject.com/area/108384620/adrenaline-boulder,"[-70.7202, 42.6135]"
Water's Edge Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Water's Edge Boulder,Massachusetts,https://www.mountainproject.com/area/108128754/waters-edge-boulder,"[-70.72232, 42.6136]"
Tree Stand Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Tree Stand Boulder,Massachusetts,https://www.mountainproject.com/area/109696338/tree-stand-boulder,"[-70.72258, 42.61476]"
Tidal Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Tidal Boulder,Massachusetts,https://www.mountainproject.com/area/109696224/tidal-boulder,"[-70.7202, 42.6135]"
System Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|System Boulder,Massachusetts,https://www.mountainproject.com/area/108171945/system-boulder,"[-70.7202, 42.6135]"
Sniper Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Sniper Boulder,Massachusetts,https://www.mountainproject.com/area/108395658/sniper-boulder,"[-70.7202, 42.6135]"
Silver Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Silver Boulder,Massachusetts,https://www.mountainproject.com/area/109712025/silver-boulder,"[-70.7202, 42.6135]"
Sheer Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Sheer Boulder,Massachusetts,https://www.mountainproject.com/area/109606029/sheer-boulder,"[-70.7202, 42.6135]"
Satellite Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Satellite Boulder,Massachusetts,https://www.mountainproject.com/area/108258165/satellite-boulder,"[-70.7224, 42.61546]"
Sandbar Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Sandbar Boulder,Massachusetts,https://www.mountainproject.com/area/115168361/sandbar-boulder,"[-70.72725, 42.60819]"
River Queen Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Grendel's Lair|River Queen Boulder,Massachusetts,https://www.mountainproject.com/area/108348771/river-queen-boulder,"[-70.72524, 42.60848]"
Hybrid Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Grendel's Lair|Hybrid Boulder,Massachusetts,https://www.mountainproject.com/area/108348785/hybrid-boulder,"[-70.72524, 42.60848]"
Honey Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|East Side|Grendel's Lair|Honey Boulder,Massachusetts,https://www.mountainproject.com/area/108348794/honey-boulder,"[-70.72524, 42.60848]"
Rest Area Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Rest Area Boulder,Massachusetts,https://www.mountainproject.com/area/108315189/rest-area-boulder,"[-70.72809, 42.61433]"
Project Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Project Boulder,Massachusetts,https://www.mountainproject.com/area/119070383/project-boulder,"[-70.72328, 42.61362]"
No Man's Land Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|No Man's Land Boulder,Massachusetts,https://www.mountainproject.com/area/109718597/no-mans-land-boulder,"[-70.7202, 42.6135]"
New Wave Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|New Wave Boulder,Massachusetts,https://www.mountainproject.com/area/108203360/new-wave-boulder,"[-70.72301, 42.61518]"
Mud Flat Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Mud Flat Boulder,Massachusetts,https://www.mountainproject.com/area/109696216/mud-flat-boulder,"[-70.7202, 42.6135]"
Mount Ann Boulders,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Mount Ann Boulders,Massachusetts,https://www.mountainproject.com/area/108195708/mount-ann-boulders,"[-70.7202, 42.6135]"
Maximus Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Maximus Boulder,Massachusetts,https://www.mountainproject.com/area/108185196/maximus-boulder,"[-70.7202, 42.6135]"
Lookout Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Lookout Boulder,Massachusetts,https://www.mountainproject.com/area/109696212/lookout-boulder,"[-70.7202, 42.6135]"
Island Boulders,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Island Boulders,Massachusetts,https://www.mountainproject.com/area/109696333/island-boulders,"[-70.7202, 42.6135]"
Hidden Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Hidden Boulder,Massachusetts,https://www.mountainproject.com/area/109606051/hidden-boulder,"[-70.7202, 42.6135]"
Heartbreaker Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Heartbreaker Boulder,Massachusetts,https://www.mountainproject.com/area/111867926/heartbreaker-boulder,"[-70.73862, 42.60459]"
Happy Hour Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Happy Hour Boulder,Massachusetts,https://www.mountainproject.com/area/115434516/happy-hour-boulder,"[-70.73892, 42.61678]"
Goldfish Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Goldfish Boulder,Massachusetts,https://www.mountainproject.com/area/119087404/goldfish-boulder,"[-70.72699, 42.61011]"
Vernal Pool Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Remnant Boulder Field|Vernal Pool Boulder,Massachusetts,https://www.mountainproject.com/area/113018209/vernal-pool-boulder,"[-70.72123, 42.61426]"
Unassuming Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Remnant Boulder Field|Unassuming Boulder,Massachusetts,https://www.mountainproject.com/area/113018379/unassuming-boulder,"[-70.72254, 42.61813]"
Space Crack Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Orbit Boulders|Space Crack Boulder,Massachusetts,https://www.mountainproject.com/area/115179270/space-crack-boulder,"[-70.72268, 42.61583]"
Space Cowboy Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Orbit Boulders|Space Cowboy Boulder,Massachusetts,https://www.mountainproject.com/area/115152432/space-cowboy-boulder,"[-70.72205, 42.61559]"
Rocket Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Orbit Boulders|Rocket Boulder,Massachusetts,https://www.mountainproject.com/area/115152320/rocket-boulder,"[-70.72214, 42.61555]"
Moon Cheese Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Orbit Boulders|Moon Cheese Boulder,Massachusetts,https://www.mountainproject.com/area/115152493/moon-cheese-boulder,"[-70.72219, 42.61566]"
North Slab,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Mt. Ann|North Slab,Massachusetts,https://www.mountainproject.com/area/107913533/north-slab,"[-70.7289, 42.6133]"
"Lot Crag, The","North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Mt. Ann|Lot Crag, The",Massachusetts,https://www.mountainproject.com/area/107913583/the-lot-crag,"[-70.7305, 42.6128]"
Middle Slab,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Mt. Ann|Middle Slab,Massachusetts,https://www.mountainproject.com/area/119505974/middle-slab,"[-70.73016, 42.6125]"
Hillside Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Hillside Boulders|Hillside Boulder,Massachusetts,https://www.mountainproject.com/area/116171214/hillside-boulder,"[-70.72433, 42.61235]"
Prophecy Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Remnant Boulder Field|Prophecy Boulder,Massachusetts,https://www.mountainproject.com/area/113018242/prophecy-boulder,"[-70.72175, 42.61758]"
Mansion Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Remnant Boulder Field|Mansion Boulder,Massachusetts,https://www.mountainproject.com/area/113018182/mansion-boulder,"[-70.72107, 42.6143]"
Cold Justice Boulder,North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Remnant Boulder Field|Cold Justice Boulder,Massachusetts,https://www.mountainproject.com/area/113018085/cold-justice-boulder,"[-70.72323, 42.61774]"
"Pit Boulder, The","North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Garden, The|Pit Boulder, The",Massachusetts,https://www.mountainproject.com/area/111888029/the-pit-boulder,"[-70.72172, 42.61297]"
Monster Boulder,"North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Garden, The|Monster Boulder",Massachusetts,https://www.mountainproject.com/area/111888023/monster-boulder,"[-70.72168, 42.6129]"
First Boulder,"North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Garden, The|First Boulder",Massachusetts,https://www.mountainproject.com/area/111887997/first-boulder,"[-70.72302, 42.62503]"
Alcove Boulder,"North Shore|Cape Ann|Dyke's Pond (Gloucester)|North Side|Garden, The|Alcove Boulder",Massachusetts,https://www.mountainproject.com/area/111888017/alcove-boulder,"[-70.72173, 42.61289]"
